SourceTag	ligandid	proteinid	Canonical_Smiles	typeofbinding
asd_2010_allligand_7_25.mdb	ASD01870051	ASD01870000	CC1CCCCC1N2C=Nc3c(sc4nccc(N(C)C)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870052	ASD01870000	CC1CCCC(C1)N2C=Nc3c(sc4nccc(N(C)C)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870053	ASD01870000	CC1CCC(CC1)N2C=Nc3c(sc4nccc(N(C)C)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870054	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)C4CCCCCC4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870055	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)N4CCCCCC4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870056	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)C4CCCCCCC4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870057	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)C45CC6CC(CC(C6)C4)C5	allosteric
asd_2010_allligand_7_25.mdb	ASD01870058	ASD01870000	CCC(CC)N1C=Nc2c(sc3nccc(N(C)C)c23)C1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870059	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(CC4CCCC4)C=Nc3c12	allosteric
asd_2010_allligand_7_25.mdb	ASD01870060	ASD01870000	CN(C)c1ccnc2sc3C(=O)N(CC4CCCCC4)C=Nc3c12	allosteric
asd_2010_allligand_7_25.mdb	ASD01870061	ASD01870000	CCc1ccc(cc1)N2C(=Nc3c(sc4nccc(N(C)C)c34)C2=O)C	allosteric
asd_2010_allligand_7_25.mdb	ASD01870062	ASD01870000	CCC1=Nc2c(sc3nccc(N(C)C)c23)C(=O)N1c4ccc(CC)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870063	ASD01870000	CCCCC1=Nc2c(sc3nccc(N(C)C)c23)C(=O)N1c4ccc(CC)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870064	ASD01870000	CCN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccc(CC)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870065	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(N(C)CCOC)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870066	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(N5CCC5)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870067	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(NC5CC5)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870068	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(NCC#N)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870069	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(NCC(F)(F)F)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870070	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(NC)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870071	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(c34)[N+](C)(C)C)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870072	ASD01870000	C[N+](C)(C)c1ccnc2sc3C(=O)N(C=Nc3c12)C4CCCCCC4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870073	ASD01870000	CCc1ccc(cc1)N2C=Nc3c(sc4nccc(N(C)CCc5ccccn5)c34)C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01870074	ASD01870000	CCOC(=O)NC(=O)C(c1ccccc1)c2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD01870075	ASD01870000	CCCCOC(=O)NC(=O)C1c2ccccc2Oc3ccccc13	allosteric
asd_2010_allligand_7_25.mdb	ASD01870076	ASD01870000	Cc1ccc(cc1)S(=O)(=O)N2CCCC2c3ccc(F)cc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01870077	ASD01870000	Cc1ccc2nc(Cl)c(\C=C\C(=O)c3ccccc3)cc2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01870078	ASD01870000	Cc1cccc2cc(\C=C\C(=O)c3ccccc3)c(Cl)nc12	allosteric
asd_2010_allligand_7_25.mdb	ASD01870079	ASD01870000	Cc1ccc2nc(Cl)c(\C=C\C(=O)c3cccs3)cc2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01870080	ASD01870000	Cc1ccc2cc(\C=C\C(=O)c3cccs3)c(Cl)nc2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01870081	ASD01870000	Cc1ccc2cc(\C=C\C(=O)c3c(C)occ3C)c(Cl)nc2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01870082	ASD01870000	COc1ccc(cc1)C(=O)\C=C\c2cc3cc(C)ccc3nc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD01870083	ASD01870000	COc1ccc(cc1)C(=O)\C=C\c2cc3ccc(C)cc3nc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD01870084	ASD01870000	O=C(\C=C\c1cnc2ccccc2c1)C3CC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01870085	ASD01870000	CC(C)(C)C(=O)\C=C\c1cnc2ccccc2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01870086	ASD01870000	O=C(\C=C\c1cnc2ccccc2c1)C34CC5CC(CC(C5)C3)C4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870087	ASD01870000	O=C(\C=C\c1ccc2OCCOc2c1)C34CC5CC(CC(C5)C3)C4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870088	ASD01870000	COc1ccc(\C=C\C(=O)C23CC4CC(CC(C4)C2)C3)cc1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01870089	ASD01870000	O=C(C1CC1c2cnc3ccccc3c2)C45CC6CC(CC(C6)C4)C5	allosteric
asd_2010_allligand_7_25.mdb	ASD01870090	ASD01870000	O=C(C1CC1c2cccnc2)C34CC5CC(CC(C5)C3)C4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870091	ASD01870000	COc1ccc(cn1)C2CC2C(=O)C34CC5CC(CC(C5)C3)C4	allosteric
asd_2010_allligand_7_25.mdb	ASD01870092	ASD01870000	O=C(C1CC1c2ccc(nc2)N3CCOCC3)C45CC6CC(CC(C6)C4)C5	allosteric
asd_2010_allligand_7_25.mdb	ASD00100001	ASD03730000	CCCCCCCC\C=C/CCCCCCCC(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD02820001	ASD03730000	Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD03730001	ASD03730000	C[C@@H](O)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]45O[C@@]6(O)CC[C@@]4(C)[C@H](CC=C35)C6	allosteric
asd_2010_allligand_7_25.mdb	ASD03730002	ASD03730000	CC(C)[C@@H]1N(C)C(=O)[C@H](C)NC(=O)CC(=C)[C@@H](C)[C@@H](OC(=O)CNC1=O)\C(=C\C(=C\C(C)(C)C)\C)\C	allosteric
asd_2010_allligand_7_25.mdb	ASD01230001	ASD01230000	COc1ccc(cc1)C(=O)N2CCCC2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01230002	ASD01230000	O=C1N2CCCC2Oc3cc4OCCOc4cc13	allosteric
asd_2010_allligand_7_25.mdb	ASD01230003	ASD01230000	NS(=O)(=O)c1cc2c(N[C@H](CSCC=C)NS2(=O)=O)cc1Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD01230004	ASD01230000	NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD01230005	ASD01230000	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01230006	ASD01230000	CC1Nc2ccc(Cl)cc2S(=O)(=O)N1	allosteric
asd_2010_allligand_7_25.mdb	ASD01230007	ASD01230000	NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD01230008	ASD01230000	NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD00780001	ASD00780000	OC(=O)c1ccc(\C=C\2/SC(=S)N(C2=O)c3cccc(c3)C(F)(F)F)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD00780002	ASD00780000	OC1=C(Br)C(=O)\C(=C\NNC(=O)CNc2ccc3ccccc3c2)\C=C1Br	allosteric
asd_2010_allligand_7_25.mdb	ASD00710003	ASD02110000	NC(=O)C1=CN(C=CC1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H]3O[C@@H](C(O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@H](O)C2O	allosteric
asd_2010_allligand_7_25.mdb	ASD02110002	ASD02110000	[Cl-].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560001	ASD02560000	CC1=C(Sc2ccccc2)N(COCCO)C(=O)NC1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560002	ASD02560000	CCC1=C(Sc2ccccc2)N(COCc3ccccc3)C(=O)NC1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560003	ASD02560000	CCOCN1C(=O)NC(=O)C(=C1Cc2cc(C)cc(C)c2)CC	allosteric
asd_2010_allligand_7_25.mdb	ASD02560004	ASD02560000	CCOCN1C(=O)NC(=O)C(=C1Cc2ccccc2)C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560005	ASD02560000	CCOCN1C(=O)NC(=O)C(=C1SC2CCCCC2)C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560006	ASD02560000	CCOCN1C(=O)NC(=O)C(=C1Cc2cc(C)cc(C)c2)C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560007	ASD02560000	CCC1=C(Cc2cc(C)cc(C)c2)N(COCC=C(C)C)C(=O)NC1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560008	ASD02560000	CC(C1=C(C)C(=O)NC(=N1)SC2CCCC2)c3c(F)cccc3F	allosteric
asd_2010_allligand_7_25.mdb	ASD02560009	ASD02560000	CSCSC1=NC(=C(C(C)C)C(=O)N1)Cc2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560010	ASD02560000	CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560011	ASD02560000	OCC1CCC(O1)n2cnc3C(=O)NC=Nc23	allosteric
asd_2010_allligand_7_25.mdb	ASD02560012	ASD02560000	NC1=NC(=O)N(C=C1)C2CCC(CO)O2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560013	ASD02560000	CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560014	ASD02560000	NC1=NC(=O)N(C=C1)C2CSC(CO)O2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560015	ASD02560000	Nc1nc(NC2CC2)c3ncn(C4OC(CO)C=C4)c3n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560016	ASD02560000	C[C@H](Cn1cnc2c(N)ncnc12)OCP(=O)(O)O	allosteric
asd_2010_allligand_7_25.mdb	ASD02560017	ASD02560000	NC1=NC(=O)N(C=C1F)C2CSC(CO)O2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560018	ASD02560000	C[C@H]1CN2C(=S)Nc3ccc(Cl)c(CN1CC=C(C)C)c23	allosteric
asd_2010_allligand_7_25.mdb	ASD02560019	ASD02560000	Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12	allosteric
asd_2010_allligand_7_25.mdb	ASD02560020	ASD02560000	CCC1=C(C)NC(=O)C(=C1)NCc2oc3c(Cl)ccc(Cl)c3n2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560021	ASD02560000	CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560022	ASD02560000	CN1C(=O)N(C=C(C)C1=O)C2OC(CO[Si](C)(C)C)C3(OS(=O)(=O)C=C3N)C2O[Si](C)(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560023	ASD02560000	CC(=O)c1ccccc1NC(C(=O)N)c2c(Cl)cccc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560024	ASD02560000	Brc1ccc(NC(=S)NCCc2ccccn2)nc1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560025	ASD02560000	CC(=CCOc1cc(NC(=S)c2ccoc2C)ccc1Cl)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560026	ASD02560000	COc1ccc2NC(=S)[C@@H](CSC)N(C(=O)OC(C)C)c2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560027	ASD02560000	Fc1cccc(F)c1C2SCc3nc4ccccc4n23	allosteric
asd_2010_allligand_7_25.mdb	ASD02560028	ASD02560000	Cc1cc(C)cc(c1)[C@]23SCCN2C(=O)c4ccccc34	allosteric
asd_2010_allligand_7_25.mdb	ASD02560029	ASD02560000	NC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560030	ASD02560000	O=S1(=NC(=S)Nc2ccccc12)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560031	ASD02560000	Clc1ccc2NC(=O)N[C@](C#Cc3ccccn3)(C4CC4)c2c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560032	ASD02560000	FC(F)(F)[C@]1(NC(=O)Nc2ccc(Cl)cc12)C#CC3CC3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560033	ASD02560000	CCCC1=CC(=O)Oc2c3C(O)[C@H](C)[C@@H](C)Oc3c4C=CC(C)(C)Oc4c12	allosteric
asd_2010_allligand_7_25.mdb	ASD02560034	ASD02560000	O=C(C[C@H]1C(=O)Nc2ccccc2c3cccn13)Cc4ccccc4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560035	ASD02560000	CCN1c2ncccc2c3ncc(C)n3c4ccc(OC)nc14	allosteric
asd_2010_allligand_7_25.mdb	ASD02560036	ASD02560000	Cc1nc(CCCCCCC(=O)c2ccccc2)n3nc(ccc13)n4ccnc4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560037	ASD02560000	CCCN(C)C(=O)Oc1nsnc1c2c(Cl)cccc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560038	ASD02560000	CCN1c2ncccc2N(C)C(=S)c3sc4cccnc4c13	allosteric
asd_2010_allligand_7_25.mdb	ASD02560039	ASD02560000	Cc1cccc(CC2=CC(=O)NC(=N2)OC3CCCCC3)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560040	ASD02560000	CC1=CNC(=O)C(=C1Sc2cc(C)cc(C)c2)N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560041	ASD02560000	CCC1=C(C)NC(=O)C(=C1)COCc2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560042	ASD02560000	CCCON1C(=O)NC(=O)C(=C1Sc2cc(C)cc(C)c2)C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560043	ASD02560000	CCN1c2ncccc2C(=O)N(C)c3ccc(nc13)c4c[nH]c5ccccc45	allosteric
asd_2010_allligand_7_25.mdb	ASD02560044	ASD02560000	CCC1(Oc2ccccc2n3cccc3C1=O)c4ccccc4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560045	ASD02560000	CCn1c(C)c(C(=O)OC)c(C(=O)OC)c1Cc2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560046	ASD02560000	Nc1cc(Cl)nc(SCc2ccccc2)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560047	ASD02560000	CC(C)OC(=O)c1cc(NC(=O)C2=C(C)OCCS2)ccc1Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560048	ASD02560000	CC(=CCOc1cc(NC(=S)c2ccsc2C)ccc1Cl)C	allosteric
asd_2010_allligand_7_25.mdb	ASD02560049	ASD02560000	C\C=C\CSc1cc(NC(=S)c2ccsc2C)ccc1Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560050	ASD02560000	Cc1occc1C(=S)Nc2ccc(Cl)c(\C=N\OC(C)(C)C)c2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560051	ASD02560000	CC1CN2C(=O)Nc3cccc(CN1CC=C)c23	allosteric
asd_2010_allligand_7_25.mdb	ASD02560052	ASD02560000	CC1CN2C(=S)Nc3cc(Cl)cc(CN1CC=C(C)C)c23	allosteric
asd_2010_allligand_7_25.mdb	ASD02560053	ASD02560000	COc1ccccc1NC(C(=O)N)c2c(Cl)cccc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560054	ASD02560000	CC(=O)c1ccc(C)cc1NC(C(=O)N)c2c(Cl)cccc2Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560055	ASD02560000	CC(=O)c1ccc(C)cc1NC(C(=O)N)c2c(Br)cccc2Br	allosteric
asd_2010_allligand_7_25.mdb	ASD02560056	ASD02560000	Nc1nc(Cc2c(Cl)cccc2Cl)nc(Nc3ccc(cc3)C#N)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560057	ASD02560000	Cc1cc(C)c(Nc2ncnc(Nc3ccc(cc3)C#N)n2)c(C)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560058	ASD02560000	Cc1cc(C)c(Oc2ncnc(Nc3ccc(cc3)C#N)n2)c(C)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560059	ASD02560000	Nc1nc(Cc2c(Cl)ccc3[nH]ccc23)nc(Nc4ccc(cc4)C#N)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560060	ASD02560000	Nc1cc(Cc2c(Cl)cccc2Cl)nc(Nc3ccc(cc3)C#N)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560061	ASD02560000	Nc1nc(Cc2c(Cl)cccc2Cl)cc(Nc3ccc(cc3)C#N)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560062	ASD02560000	Nc1cc(Nc2ccc(cc2)C#N)nc(Cc3c(Cl)cccc3Cl)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560063	ASD02560000	Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560064	ASD02560000	Cc1cc(cc(C)c1Oc2nc(Nc3ccc(cc3)C#N)nc(N)c2Br)C#N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560065	ASD02560000	Cc1cc(cc(C)c1Oc2nc(Nc3ccc(cc3)C#N)nc(CO)c2Br)C#N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560066	ASD02560000	Cc1cc(\C=C\C#N)cc(C)c1Nc2ccnc(Nc3ccc(cc3)C#N)n2	allosteric
asd_2010_allligand_7_25.mdb	ASD02560067	ASD02560000	COc1ccnc(Nc2ccc(Cl)c(OCC=C(C)C)c2)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560068	ASD02560000	CCC1(Oc2ccccc2n3cccc3C1=O)c4cccc(OC)c4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560069	ASD02560000	CCC1(Oc2ccccc2n3cccc3C1=O)c4cccc(Cl)c4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560070	ASD02560000	CCC1(Oc2ccccc2n3cccc3C1=O)c4ccc(COc5ccccc5)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560071	ASD02560000	CCC1=C(C)NC(=O)C(=C1Cc2cccc(C)c2)N(C)CCOC	allosteric
asd_2010_allligand_7_25.mdb	ASD02560072	ASD02560000	CCC1=C(C)NC(=O)C(=C1Oc2cccc(\C=C\C#N)c2)I	allosteric
asd_2010_allligand_7_25.mdb	ASD02560073	ASD02560000	CC1=C(CSCc2occc2)C(=C(I)C(=O)N1)Oc3cc(C)cc(C)c3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560074	ASD02560000	Clc1ccc(OCC(=O)Nc2ccccc2)c(c1)C(=O)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD02560075	ASD02560000	CCN(CC)CCOc1ccc(NC(=O)COc2ccccc2C(=O)c3ccc(OC)cc3)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560076	ASD02560000	Cc1cc(ccc1NC(=O)COc2ccc(Cl)cc2C(=O)c3cc(F)cc(c3)C(F)(F)F)S(=O)(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560077	ASD02560000	Cc1cc(ccc1NC(=O)COc2ccc(Cl)cc2C(=O)c3cc(Cl)cc(c3)C#N)S(=O)(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560078	ASD02560000	CC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c3cc(Cl)cc(c3)C#N)c(C)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560079	ASD02560000	Cc1ccc2N(CCCc2c1)C(=O)SCC(=O)Nc3ccc(cc3Cl)S(=O)(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560080	ASD02560000	Cc1cccc2CCCN(C(=O)SCC(=O)Nc3ccc(cc3Cl)S(=O)(=O)N)c12	allosteric
asd_2010_allligand_7_25.mdb	ASD02560081	ASD02560000	NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)ccc23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560082	ASD02560000	NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cccc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560083	ASD02560000	NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560084	ASD02560000	Clc1cc(Cl)c2N(CCCc2c1)C(=O)SCC(=O)Nc3ccccc3Cl	allosteric
asd_2010_allligand_7_25.mdb	ASD02560085	ASD02560000	Clc1cc(Cl)c2N(CCCc2c1)C(=O)SCC(=O)Nc3ccc(cc3Cl)C#N	allosteric
asd_2010_allligand_7_25.mdb	ASD02560086	ASD02560000	Clc1cc(Cl)c2N(CCCc2c1)C(=O)SCC(=O)Nc3ccc(cc3Cl)C(=O)NCc4ccccc4	allosteric
asd_2010_allligand_7_25.mdb	ASD02560087	ASD02560000	CS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560088	ASD02560000	NCCCNC(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560089	ASD02560000	NS(=O)(=O)c1ccc(NC(=O)COC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560090	ASD02560000	NS(=O)(=O)c1ccc(NC(=O)CCC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560091	ASD02560000	CS(=O)(=O)c1ccc(NC(=O)CNC(=O)N2CCCc3cc(Cl)cc(Cl)c23)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD02560092	ASD02560000	CS(=O)(=O)c1ccc(NC(=O)C2CC2C(=O)N3CCCc4cc(Cl)cc(Cl)c34)c(Cl)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD00150001	ASD01540000	Nc1ncnc2c1ncn2C3O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]3O	allosteric
asd_2010_allligand_7_25.mdb	ASD00150001	ASD00290000	Nc1ncnc2c1ncn2C3O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]3O	allosteric
asd_2010_allligand_7_25.mdb	ASD00170297	ASD00290000	[Na+]	allosteric
asd_2010_allligand_7_25.mdb	ASD01240008	ASD00290000	OP(=O)(O)O	allosteric
asd_2010_allligand_7_25.mdb	ASD00290003	ASD00290000	[K+]	allosteric
asd_2010_allligand_7_25.mdb	ASD00290006	ASD00290000	NC1=Nc2c(ncn2[C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C(=O)N1	allosteric
asd_2010_allligand_7_25.mdb	ASD00480001	ASD02200000	Nc1ncnc2c1ncn2C3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O	allosteric
asd_2010_allligand_7_25.mdb	ASD00560005	ASD02200000	NC1=Nc2c(ncn2C3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O)C(=O)N1	allosteric
asd_2010_allligand_7_25.mdb	ASD01260005	ASD01580000	N[C@@H](Cc1c[nH]cn1)C(=O)O	allosteric
asd_2010_allligand_7_25.mdb	ASD01580001	ASD01580000	N[C@@H](Cc1cnc[nH]1)C(=O)Nc2ccc3ccccc3c2	allosteric
asd_2010_allligand_7_25.mdb	ASD01580002	ASD01580000	COC(=O)[C@@H](N)Cc1cnc[nH]1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580003	ASD01580000	OC(Cc1cnc[nH]1)C(=O)O	allosteric
asd_2010_allligand_7_25.mdb	ASD01580004	ASD01580000	N[C@@H](Cc1c[nH]cn1)C(=O)OCc2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD01580006	ASD01580000	OC(=O)\C=C\c1c[nH]cn1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580007	ASD01580000	N[C@H](CO)Cc1c[nH]cn1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580008	ASD01580000	NCCc1c[nH]cn1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580009	ASD01580000	N[C@@H](Cc1c[nH]cn1)C(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01580010	ASD01580000	Cn1cnc(C[C@H](N)C(=O)O)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580011	ASD01580000	OC(=O)Cc1c[nH]cn1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580012	ASD01580000	C[C@](N)(C(=O)O)c1cccs1	allosteric
asd_2010_allligand_7_25.mdb	ASD01580013	ASD01580000	N[C@H](Cc1c[nH]cn1)C(=O)O	allosteric
asd_2010_allligand_7_25.mdb	ASD00150001	ASD02970000	Nc1ncnc2c1ncn2C3O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]3O	allosteric
asd_2010_allligand_7_25.mdb	ASD00150003	ASD02970000	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O	allosteric
